reply_tweet_id,customer_tweet_id,customer_author,customer_message,apple_reply,created_at,cluster_id,intent
1130531,1130529,386431,Pretty weird when I’ve never text the term I.S. in my life!?,Let's start by checking your current settings and text replacement options: Questions? DM us.,Sun Oct 15 17:47:07 +0000 2017,9,keyboard_autocorrect_bug
1682591,1682592,511501,really need to get it TF together ! My phone on ALL bullshit 🤬,What seems to be going on? We'd be glad to help. Let us know some details in DM to get started.,Mon Nov 06 16:33:29 +0000 2017,10,recurring_device_issues
1049024,1049025,214631,My phone is constantly freezing. I just got it a few months ago. Any updates on software fixes?,We'd like to look into this with you. Do you notice if this happens when you're using certain apps or features? Can you let us know which iOS version you have installed? You can see this in Settings &gt; General &gt; About. Let's meet up in DM to continue:,Sat Nov 25 17:53:00 +0000 2017,8,software_update_issues
2308441,2308440,669595,Thank you and appreciate your cooperation,It's our pleasure and you're very welcome.,Thu Oct 19 23:07:00 +0000 2017,3,customer_service_complaint
2420122,2420123,695214,is this a Spam email? 🤔,Hey there. That doesn’t appear to be from us. Please don't click any of the links in that email and report it to us by following the steps here: Let us know if you have any questions.,Sat Nov 25 22:19:12 +0000 2017,3,customer_service_complaint
1087870,1087871,376621,My phone has been plugged in for over 1.5 hours and charged 3% 😡😡😡😡,We're here to help. Let's work together. Which method do you use to charge your iPhone? Have you tried another charging cable?,Fri Oct 13 18:33:35 +0000 2017,7,battery_drain_after_update
1597647,1597648,230296,Can I charge my iPhone X wirelessly overnight?,"Yes, the iPhone X is built for wireless charging overnight. DM us any other questions.",Sun Nov 05 03:10:30 +0000 2017,1,account_and_store_issues
1955630,1955631,502612,Time to switch phones as I’m tired of updating and the battery life turns to absolute garbage. Any recommendations?,We can definitely look into this with you. DM us the version of iOS your iPhone is on and we’ll get started.,Mon Oct 30 16:36:38 +0000 2017,7,battery_drain_after_update
32423,32421,123188,After it says verifying it restarts automatically,"Understood! Let's try all the steps listed here: Let us know the results once completed,",Wed Nov 01 14:24:00 +0000 2017,4,all_apps_crashing
1947122,1947123,285602,"my Mac finder don't work! Both in spotlight, and in Mail! Can't find anything in Mail and on my Mac! Is that possible, Windows is better than Mac???!!!",Let's work together to see what's going on with the Mac. DM us the macOS version and we'll start there.,Mon Oct 30 13:08:28 +0000 2017,2,macos_update_issues
1275106,1275108,418478,having issues with Apple Music. It keeps asking me to chose a plan when I just paid my subscription a week ago. Help please.,T We’re investigating this issue and will update our System Status page as more info becomes available.,Thu Oct 26 15:41:00 +0000 2017,0,apple_music_issue
2770829,2770827,774571,I see it happening after I’ve been using it. It happens usually with Twitter and Snapchat &amp; I am on iOS 11.2.,Got it. Let's meet in DM and we'll pick up from there.,Tue Nov 21 23:57:00 +0000 2017,4,all_apps_crashing
289113,289111,184891,I got it to work thanks!,"Our pleasure, thank you! Reach out to us in the future if you have further questions.",Fri Oct 06 20:48:00 +0000 2017,4,all_apps_crashing
741023,741020,297224,And thank you for helping! I'm dying trying to fix it 😂,Let's try some additional steps. Please send us a DM &amp; we'll continue there.,Wed Oct 11 18:22:25 +0000 2017,4,all_apps_crashing
1538876,1538877,477025,I’m seeing these boxes with question mark what’s good with that,We want to do everything we can to help you out. Send us a DM and we'll continue from there.,Sat Nov 04 01:30:34 +0000 2017,3,customer_service_complaint
2784643,2784641,777511,Done this. Still having the same problem though :( reading on the internet something about the battery swelling from people that have had similar problems.,"Great work so far. We've received your DM, and we'll continue working together there.",Tue Nov 21 18:36:55 +0000 2017,7,battery_drain_after_update
2960100,2960101,299216,Why does my HomeKit say not responding even thought it’s connected to the internet. Please help me,"We'd love to help out. Has the device been restarted since this issue began? If not, let's do that using these steps:",Wed Nov 29 20:40:02 +0000 2017,4,all_apps_crashing
299035,299037,187274,how do I purchase music but not download to device. I have iTunes Match.,Do you want to keep it from automatically downloading? Go to Settings &gt; iTunes &amp; App Store and uncheck Music on your iOS device.,Fri Oct 06 19:57:45 +0000 2017,0,apple_music_issue
2697737,2697738,758016,iPhone 6s after 11.0.3 iOs upgrade...battery’s draining quicker than ever... Battery lasted only 6hrs😕any help with this one?!,Let's take a closer look at this to find the best solution. Reach out via DM and we'll get started.,Tue Oct 31 18:07:52 +0000 2017,7,battery_drain_after_update
2406577,2406575,692113,"When it turns on, it says failed to install due to a broken file or something. I’ve tried what it’s said about saving it &amp; restarting but it hasn’t worked",Thanks for clarifying this for us. We'd like to have you check the disk using Disk Utility. You can find the steps outlined here: Let us know how it goes.,Tue Nov 14 16:26:00 +0000 2017,2,macos_update_issues
2590434,2590433,733728,Yes and yes.,"No worries, you have our commitment to get to the bottom of the trouble you're having, so you can maintain a connection reliably. Let's continue in DM where we can learn more about your iPhone and the behavior you're running into.",Fri Nov 17 03:48:30 +0000 2017,3,customer_service_complaint
447415,447416,220972,please if my Apple Watch was paired which my old iPhone 5 but it stopped working how do I pair it with my new phone,"We’d love to help. We have a helpful guide for how to set up your watch with another iPhone, which you can see here: If your iPhone is not working, you may need to erase the watch, and then pair it with your new iPhone.",Thu Nov 30 19:59:00 +0000 2017,10,recurring_device_issues
845574,845573,320991,"When I type and try to use the PT, it either has a lag time (maybe w/ the keyboard) &amp; then it predicts crazy options - sometimes non-English","Good to know. Have you tried to restart your iPhone? If not, follow the steps here: Did that help?",Fri Oct 13 15:40:02 +0000 2017,9,keyboard_autocorrect_bug
2441845,2441844,700264,Newest one! And yea,Thank you. Please send us a DM and we can continue looking into this together.,Tue Nov 14 23:58:01 +0000 2017,3,customer_service_complaint
2786484,2786486,137638,it would be nice if you guys could stop turning on my Bluetooth and WiFi randomly thanks,"If you are on the latest iOS, Bluetooth and Wi-Fi can be turned off completely in your Settings. See this guide for more information:",Tue Nov 21 18:34:27 +0000 2017,10,recurring_device_issues
2706839,1648337,760179,"No flava you’re not the only one. When i type a capital i, with the help of autocorrect i get ... a capital A and ? in 📦.",Thanks for reaching out. We want to help. There is a fix in the new update. You can update to iOS 11.1.2. You want to make sure to back up your iPhone before updating. This article explains how:,Sun Nov 19 23:52:28 +0000 2017,9,keyboard_autocorrect_bug
1434201,1434203,452987,I haven't tried because wouldn't that eat into my data plan?,"What about while connected to another Wi-Fi network? Also, let's back up and update to iOS 11.1 to see if that helps.",Tue Oct 31 20:17:32 +0000 2017,1,account_and_store_issues
2447579,2447581,701605,how do I make an appointment for an Apple store?,Thanks for reaching out. You can set a reservation from our website: or the App Support app. If you have any issues let us know and we'll continue to help.,Wed Nov 15 01:49:00 +0000 2017,1,account_and_store_issues
1636585,1636586,500570,Hey you wanna fix this whole iPhone changing i’s to question mark thing? That would be great.,We'd like to help. Check out this link to see if this resolves it:,Sun Nov 05 21:33:00 +0000 2017,9,keyboard_autocorrect_bug
1549452,1549453,479618,"Hi. All of the albums transferred to my iPhone 8 Plus running 11.1, constantly showing albums a single tracks not albums",We're happy to help. Did you transfer those albums using a computer with iTunes? Let us know in DM,Sat Nov 04 02:54:00 +0000 2017,0,apple_music_issue
2069020,2069021,611860,"is there a reason the new iPhone update has slowed down my phone and has so many errors, the same time as a new release?",Let's meet in DM and we'll look into these issues you're experiencing. Let us know which iOS 11 version you have to get started.,Sun Oct 08 18:22:00 +0000 2017,8,software_update_issues
84256,84257,134537,is it normal for me to have to restart my Apple TV everyday to get it to work?,"The Apple TV should not have to go through a daily restart. To look into the Apple TV, let’s get you in touch with our Apple TV pros. You can reach them here:",Thu Nov 30 13:59:29 +0000 2017,4,all_apps_crashing
2425825,2424413,696228,"The problem that I have is on my Mac the handoff feature works great, just on my iPad and iPhone it will default to safari instead of Chrome","Understood. Have you ever been able to use Chrome with Handoff? Also, let us know the exact iOS and macOS versions in DM.",Tue Nov 14 19:37:26 +0000 2017,4,all_apps_crashing
1932788,1932789,575147,"I just installed the latest IOS update on my 6s and my battery has been completely drained, it is at 51%, what is the issue?","Let's help. Since updating the iOS, let's make sure your settings are the best for battery life:",Wed Oct 18 15:35:44 +0000 2017,7,battery_drain_after_update
1487363,1487361,465445,"Ok, the money now appears on my account. I am incredibly sorry for getting angry! D:",We're happy to hear the good news and we understand. Thanks!,Tue Oct 17 03:07:00 +0000 2017,3,customer_service_complaint
